Cluster,Cluster Method Theta,DB Theta,Cluster Method Phi,DB Phi,angles
                   9,   23.99955039547656,   20.82986199634846,   64.39244503030753,  57.032740537879626,   4.227961727404106
                   9,  14.472007577691478,  10.833825522101035,   79.74752247391616,   70.69387037918874,   4.132991527925224
                   9,   5.062590193001238,   7.149464201081636,  206.68977185248136,   240.5335412909008,   4.071801758142979
                   9,  29.277626433818817,   28.24418526818696,   177.2985651271112,  185.53324632999656,   4.091614994295969
                   9,    27.8386620129105,  23.934409159129657,   76.93304469804136,   72.31165791613854,   4.392116293857176
                   9,  25.185686129885628,  20.451625310681937,    70.8945961668993,   66.67899625743806,   5.005580015432387
                   9,   40.10827157159415,   37.01962084351468,   53.79464942972742,   48.58083159340447,   4.481592054671984
                   9,  16.618541099957895,  19.950587870339632,    241.005377656744,  249.22376249808923,   4.205609850314855
                   9,   37.41635862530395,   41.30836379665859,   299.9751019967377,   297.8097422535424,  4.1266959492157085
                   9,   31.07394383643785,  26.535672792799485,  114.25941878300634,    115.807715745927,   4.598829407464037
                   9,  14.206325853796914,  13.900503658374516,  196.19087043552145,   211.5360646210184,   3.728091143031415
                   9,   16.96741646996543,   16.75422520962414,  184.45306655119688,   198.4792813954429,   4.064487364961789
                   9,  10.490408061279265,   7.032725147128907,  130.41580232813624,   145.1169122136966,   4.092739039457206
                   9,   10.03518457997225,    8.60039359859666,   46.28396132563388,  22.545483964072314,   4.067035049380587
                   9,   36.98495302287644,   32.55891635433212,   150.5230220629793,   156.3340765196625,   5.525152801963441
                   9,   33.85767566021931,   33.96738871057088,   197.6222219260564,  206.46562158909376,   4.931808180571361
                   9,  11.734906625163145,   7.627766835944952,   107.3636385151535,  108.93453533260352,   4.115248474558254
                   9,   6.100060692326717,   6.458592991373056,   40.48726336661233,   6.057194989959557,   3.725838864257442
                   9,  31.195725117646223,  27.002951479515108,  110.18818414426477,   108.9982557330854,   4.232331394389516
                   9,    25.8689318329974,  21.464781006481925,  100.06076357165584,   99.21517018439268,   4.417105011182423
                   9,  15.325049076353896,  12.866168745819316,  56.976280552107816,    43.4203560364622,   4.100824003687183
                   9,   33.17848728943337,  30.852539712104036,   46.99018111825999,  40.308291679420776,   4.234788619681339
                   9,  20.733298359203516,  24.501990030744093,  250.02216213220944,  255.56992142811083,   4.326899942329452
                   9,  30.898141595504192,   25.95433643977891,  136.55445961096618,  141.38184856146694,  5.4481755189832715
                   9,   27.90466639593828,   30.74085096540367,   318.1075295953048,  313.64441676785054,   3.578995117719747
                   9,   44.64956700745548,   46.58373075497535,   8.721056032044594,  2.0838825015497027,   5.120596634438929
                   9,  30.191692387192244,   26.05837109774152,   80.58751742661036,   76.85241703922696,    4.49089597031785
                   9,   36.96919767335776,   32.80256817813624,    74.0828051097135,     70.298372896369,   4.693594583731328
                   9,   9.284273355666157,  11.473960503434029,  352.63496486865125,   333.2962542883716,   4.085332186653949
                   9,  54.091355377436656,   56.28308724520328,  204.43875671290272,    208.155993778838,  3.7568783826507643
                   9,   12.35499700498034,    9.22708360189765,  138.51068224152542,   152.8572213507288,   4.100417257309319
                   9,   37.43181790765491,   32.61672339017328,  116.39336690824116,  117.95063576354424,   4.896994324054155
                   9,   33.05189308894203,   28.69727449102909,   83.50379820337744,     80.485349256194,  4.6206802947802315
                   9,   6.351107392489708,   6.652311871655027,  180.18565723251015,   216.5909036058968,    4.06421428539748
                   9,   64.21969446125628,   57.85616327658657,  143.12600896681184,   146.1195917424887,   6.880469891396977
                   9,     40.537305635211,    45.4754285656851,  281.85446579635624,  283.34604357008106,   5.041550038837925
                   9,  21.513736574511174,   18.99053844024578,   54.86352824090765,   45.32763092768197,  4.1472457317512985
                   9,   42.50292716851897,    48.5057992390216,   257.2538905696373,    260.927481275799,   6.547919754247523
                   9,   54.63442992280645,   52.71842998706327,  261.97221832303586,  253.23466215392625,   7.292653416895714
                   9,   33.27452766703838,   28.63070705046298,  113.79267082352656,  115.16772079995856,   4.697091135109634
                   9,   22.42558102159222,  22.838838915828795,   199.0445283625157,  211.84339336659556,   4.933603988471447
                   9,   7.042421917768598,  11.151999872207297,   278.9814176099403,   280.9665878331309,   4.120940826900599
                   9,  31.775849360994552,   31.52381916156004,   187.3629662217301,   195.1025767161219,   4.066728575774009
                   9,  28.852897501214358,  28.567893481058523,  22.298740703481517,  13.857495664051942,   4.062170057986174
                   9,  1.6888464603049955,   2.474078484752632,   89.19158178869854,   294.7362239502579,   4.063587768703482
                   9,   32.91057075648796,    37.2235132716818,   252.2661651296881,   255.8474032380369,    4.77701443540769
                   9,  14.805257964029355,  10.902335879771451,   87.18205097436125,    80.8076470803828,   4.146831543007941
                   9,   27.93134984581021,   32.07228400075124,   244.0137445988757,   250.8367832761408,   5.359674822084944
                   9,   39.76285054361781,  34.374469751824584,   84.36071513778145,   80.42831903705485,   5.884370526961181
                   9,   52.52421728069552,   47.81861146330456,  61.719742030478216,   56.67183037418692,   6.094324704670373
                   9,  13.724133702912564,  11.371836567314505,   56.33580076699962,  40.824441070833096,   4.089776335103456
                   9,   37.89937281893082,   33.41663858250515,  128.66002851516654,  129.84637005141235,   4.535581707599266
                   9,   35.20855741951336,   30.03307220418574,    85.9018273007546,   81.70270241199682,    5.64616006939456
                   9,   37.15739860732398,   35.09531411889998,   151.1610945161701,  155.94314511102792,   3.491732112089525
                   9,  24.216979532668397,   19.89685479083316,  112.23408369073256,   113.8522877800861,   4.362265295089386
                   9,   27.62924349061015,  24.540167957247277,    147.855207672961,   154.5897221026837,   4.274813526308192
                   9,  15.799907440030534,  14.772552743106388,  172.84083620243553,  187.83039818173145,   4.070972984895917
                   9,   42.97123116225945,   44.13996805632368,  14.951048675707218,  7.9035402453667185,   4.992886843081421
                   9,  12.951347104751276,   9.727554635887609,  137.12558997315853,   150.2266622426903,   4.107159269093194
                   9,  24.416059844076383,   24.01802191712699,  184.24210484449188,  194.11978765996255,   4.066991040780737
                   9,  13.795215507683237,  17.934794509184655,  270.49049103564425,   273.6659458823384,   4.228119237117442
                   9,  22.992097935741317,  23.276732006051216,  24.481510646534915,  11.940698805949244,   4.926975078921492
                   9,   50.78731980921357,   47.49953898676274,  159.92541565084653,  164.46713909154388,   4.753574695983773
                   9,   52.58091514963461,   47.12640625579519,   76.44020417676624,   73.84364040892724,   5.803580143689288
                   9,  23.246037064352805,  27.755549754144283,   288.6683628517211,   288.0149966266515,    4.51821293635101
                   9,   44.73596145774956,  26.615987730136585,   144.6047303667107,   305.4933622555359,   70.29766707825718
                   9,   31.30634894782402,   35.02127414709939,  295.15698665179343,   293.1105789270768,   3.879462989591367
                   9,  28.686648115009785,  24.091277972607177,   63.85898082680384,   58.94750892455357,    5.08396851784598
                   9,   66.17896344600065,   57.52167677709996,  143.20026924340894,  146.29278487839113,   9.075071702892558
                   9,  25.584535424339283,  21.263911412502164,   93.79108943062768,   91.72482719480443,   4.397387633821911
                   9,  14.525775186571234,  13.349065384823792,   170.0546963778822,  186.30300477427912,   4.071585854707503
                   9,  3.2062954434580515,  1.7400095741196475,   80.19376450257468,   333.5104870514257,   4.063041129843258
                   9,  25.881655287029616,    21.9483536980665,    79.3436590015191,   74.73703414979042,  4.3513623040115075
                   9,    3.04684284699774,   3.888180830086117,   168.8055765158811,  239.40513434757963,   4.064275848022237
                   9,  62.775781849208784,  54.667849459961246,  140.52597624671105,  143.48130307438072,   8.490897610872109
                   9,    6.55595174197567,  10.786106948200697,    333.232215809653,   315.2834445697583,   4.972824308856074
                   9,   26.52952919871759,   21.43940975676629,   87.03428381429647,   86.53220035834912,   5.094165891647967
                   9,   47.96951614660392,   45.33585982468304,  165.27570178065795,   170.2679661886408,   4.483696725206174
                   9,   20.40212358714454,   21.51789590707359,    5.22551944663528,   354.2224066778151,   4.084729371226419
                   9,   47.56857904152584,   53.90834046923411,   328.9599403606564,  325.20988757285136,   6.971084981197796
                   9,   23.20350786898397,   23.28942406407757,   190.2427234897277,   200.5527298654667,    4.06549320536345
                   9,    64.5671604548001,   72.04662392131812,   217.0725655096707,  243.04161336400864,    25.2107311245889
                   9,  11.916133034361147,   8.635472160769849,    71.9327941247482,  50.716420078320105,   4.956978561964926
                   9,  23.267175352275625,   19.42840182205457,     78.977168417948,   73.72801396965416,  4.2845177458707155
                   9,   58.82979274441788,   54.19092048699424,  163.11780227908235,  166.34294683545102,   5.361345352624344
                   9,  19.079872658443804,   19.17700830555923,   189.3842058728504,   201.8080512915148,    4.06516043111843
                   9,   23.09927642079161,  26.360799464972263,   302.2404467223735,   298.7626212197788,  3.5700346921482136
                   9,   41.14068280254504,   46.70644587816936,  296.40411693186115,  295.23655479518794,  5.6241903420330415
                   9,   19.42492915084202,  15.714892352531766,   78.38698924690827,    71.7952060344993,   4.204423781397371
                   9,  22.567703285490744,   24.96519241001028,   346.2330603363415,   337.7101517849246,  4.1832227183301764
                   9,   29.84489784565149,   25.34033751582149,  113.10127384949496,   114.5285950965149,  4.5525171590231155
                   9,   7.178287524618082,   9.257262028744464,    208.753934181636,  240.75960284637907,    4.93945128803052
                   9,   31.33880637871275,  27.643465269278167,   69.59641598530789,   64.59708028208827,   4.437109646303339
                   9,  38.293635975327575,   33.80512150031856,  129.07979809661867,  132.11969409896776,   4.830695075447778
                   9,   9.875180240443774,   5.803478642909693,   136.7522394689971,   158.3109809416836,   4.955049602438726
                   9,   30.90106531394542,  25.625821845001727,   86.58469530539887,   86.07602386121353,  5.2806954762632206
                   9,  21.200337386957862,   19.47510743669183,  177.88618672858803,   187.5535659390173,  3.7712795784493425
                   9,   45.40403470555195,   43.03180554726895,   37.83106923674353,  33.825372544873055,   3.664014308386435
                   9,   35.31923771663915,   35.07052156836404,  27.922497841274595,  19.383202071926256,   4.924915896928113
                   9,   48.07661545474543,   41.24415706079623,   118.3771641891702,  119.31043939422284,   6.863726613463403
                   9,  13.591695769116086,   17.76840503989732,   294.8683486510388,  292.44408859011367,   4.226900680916092
                   9,    49.0231565696356,   43.22420253126789,   109.5320971785476,  110.05547102428967,   5.811173674852119
                   9,  40.458746864275625,    38.7689462373737,   36.33098937656403,   30.30901836543798,   4.193410113804289
                   9,  33.007201748253166,   35.44709275867987,   348.0315541352475,   341.7375700631692,   4.296902382901283
                   9,     84.885323266374,   75.76604395063525,  170.06409942773365,  173.88330309780093,   9.864225988512414
                   9,  23.053572697809145,   25.52348496663462,   223.6115649043207,   231.8814197606469,   4.198437421093842
                   9,   46.85523216969207,   48.33975215822055,  205.71906433613933,  211.06791131842417,   4.218522368905292
                   9,   7.128375721555078,  10.533896070766042,   241.8381391487728,   257.0590933671072,   4.102000862637015
                   9,  19.765287692831222,  15.929333183537144,  127.37724860950634,  133.15398606256676,   4.220383632372758
                   9,   44.92253564283729,  50.350167278468994,   335.8342183350875,     331.32139277526,   6.367578508504754
                   9,   28.67075541969801,  29.252836527867867,  357.97599813428286,  348.37382972147634,   4.681567320379446
                   9,   14.91508454474843,  11.286598640915354,   134.2205466836174,   139.3824111914884,  3.8089603587464285
                   9,  15.372983972101297,  13.098756832903922,   51.38509243557535,   41.47941167081505,   3.324915522314753
                   9,  57.844797381770746,   66.82750862440146,  191.28168378466825,    268.823097431952,   67.83133996945601
                   9,  16.953927853634312,  12.861681947124133,   93.39139217686112,   89.89942101255326,   4.187890503641996
                   9,   23.49229464511116,   19.58106223683884,  108.00394787405726,   105.9762664664828,  3.9808784079681967
                   9,   31.55996878010648,   34.61092405412288,  230.10172982289149,  235.93096676039983,    4.40553824566509
                   9,  21.590718000698345,  24.610760864733884,   335.3839273716677,   327.7741553342261,   4.241206488610533
                   9,   26.28191973779838,   29.28877275457957,  209.58803372072904,   217.8686785982348,   4.886815523196759
                   9,  17.705795007635388,  15.101042895512384,   57.98944857170623,   46.62587521614434,   4.121740304266301
                   9,  25.332897528029967,  23.964381489258358,   180.7592741894568,  192.20834161375413,   4.959134105597449
                   9,   24.49217455368331,  27.298905020547338,  316.89247042537346,  312.02921225455054,   3.517709481278723
                   9,   21.90382555493246,   20.34189374838238,   40.74207359337001,  30.216247644904254,   4.095595275559127
                   9,   16.27592551348096,  16.397978829707185,   33.42248050721897,  20.161951413798825,  3.7243073187131492
                   9,   29.37905642028636,  33.900525751415174,   305.1899249597066,  302.59579485009107,   4.720882665099661
                   9,   39.36524933811088,   37.40879883746865,  179.11490566554448,   186.6559224723851,  5.0718887349023944
                   9,   38.36403211151165,   35.54963235252881,   68.44555708742583,   63.53454020960161,   4.077260421133952
                   9,   30.00062802018415,  25.434218152392145,   102.3644798702985,  102.02253304268554,    4.56916128205781
                   9,  58.552741168639095,   66.19677169544292,  312.25846436146105,   308.7675600056153,   8.244450656586451
                   9,  26.725400756093453,   24.47730384233417,   29.93097337756124,   20.19313162055237,   4.763703846678568
                   9,  24.441600613242574,  28.995758173540363,  279.42096186891047,   280.1469509523131,   4.565761073722307
                   9,   20.40964919435312,   19.20225561261046,   36.44895510232899,  24.928839543729744,   4.078671190847875
                   9,  20.834210505436843,  21.898937577131505,   18.16124146414308,   8.287619911115714,  3.7468296537550816
                   9,   38.09344346376421,   43.02755387191427,   296.9236055149213,  297.06426831191555,    4.93495544075565
                   9,  30.941855530832424,   28.13853061611295,  154.09803031912685,  160.67515675901095,   4.282944468963153
                   9,  31.456024540424195,   27.24920609288773,  127.72273418565896,   131.2271969606565,   4.542428081889162
                   9,   25.56812373785081,   22.02614529341224,  155.42247523386587,   164.6282643333464,  5.1231259462482175
                   9,    9.33675890041606,  12.076458655061469,  226.95730541433923,      243.5691459262,  4.1003493319853295
                   9,  25.500183147957937,    28.5609706040798,    335.895340392998,   329.2227599182822,   4.304487433376149
                   9,  23.290293661332807,   21.01464842893491,   47.71555213931757,   41.05853344242656,   3.384918515430143
                   9,  37.697741769737306,   33.24710772578676,   79.74936471539688,   76.65927552077116,   4.797089230178193
                   9,   37.91959957311091,   40.03609930714919,  353.71586389964403,   347.7934441700994,   4.282674645001242
                   9,  27.022748308697388,  26.985347083775928,   19.49175295891965,  10.540993993757484,   4.061012755221646
                   9,  20.147056913440764,   17.34537974844531,   148.8768960504381,  158.46051079971278,   4.155074876132744
                   9,   34.07601000516049,   32.40990287001484,  156.26299573276944,  161.67406192911048,  3.4007783988661378
                   9,  13.237152679981916,  10.438495504332696,  63.867492007391405,   49.13684355526465,   4.097675235644204
                   9,  61.670737970403486,   70.17114727038204,  321.87768227548355,  320.29515484955385,   8.621967053006108
                   9,  12.913745086201535,    12.2200322874386,  33.193409306102545,   14.70757569549878,   4.063673839577761
                   9,  19.091130754874516,   15.90516027243813,   45.67133346277213,   33.83981171811539,   4.760621655082936
                   9,  10.947674543484238,   7.213619449262654,    124.736821964499,  127.96275687076844,  3.7671538359920365
                   9,  12.498424365711896,   13.33546588755399,   24.19619379207468,   7.871181729673699,   3.730779918753216
                   9,   10.53566543238991,    8.28847907897926,   57.46624531660117,   36.40967738418096,   4.075805961810876
                   9,   12.61364757585358,  12.223999130893242,   29.22233037553674,  10.335918720932789,  4.0623555211386915
                   9,   33.69587622825546,   29.00590324355612,   111.8479475979615,  112.92571484476969,   4.723205690069555
                   9,  15.359925757022554,  11.201416035575807,  107.35354769090526,   108.4214541369815,   4.165565291851599
                   9,   32.68066153431553,   28.93378593887265,   85.19965682994763,   84.12898839721727,   3.786652863961482
                   9,   46.69296021211984,   39.99406989633598,    105.134668368711,  104.32779423417875,   6.721630173621947
                   9,   37.73896662018736,   34.87687680720099,   137.3381667675846,  141.25270081319346,  3.6817792697821896
                   9,   5.849616895337166,  1.7926268014819289,  101.90830328676137,   96.22267216837572,  4.0696724306331635
                   9,     27.103013592212,   29.02001681873068,  216.04096555675028,    225.914016421241,    5.01809222426352
                   9,   42.13374264916328,  35.954596851519845,  122.36452867434554,  123.98923634441891,   6.262872304392607
                   9,  38.104953467979215,   35.98096999273603,   37.99297290764927,   33.34628155806319,   3.512639714805862
                   9,  16.360425736847603,   21.10971604517932,   318.9097056705233,  312.51315355688143,    5.16792745056361
                   9,   28.41223514051986,   31.90367960004108,  248.89985040486005,   251.5715521158094,  3.7397853563622876
                   9,  24.543059092980787,   27.26180627963484,   229.4520624727064,    234.523776462186,   3.504985124608144
                   9,  40.750971394302354,   36.88710543173104,  160.23142501287137,  166.44167273180287,   5.481179220176565
                   9,   34.61893133667081,  29.656840173473164,   82.42177484401607,   77.63484968535667,   5.573971637314944
                   9,  20.254398656906943,   23.48368346930999,    237.815527117998,  245.25248751494811,   4.248881718992773
                   9,   50.76849050231241,   46.56994504253715,   59.86495762519569,   55.94573167694478,   5.125874655919418
                   9,  13.631307923123265,  12.094452178786858,   44.40903544427666,    27.3735479533932,    4.07354068663458
                   9,   5.153701063615645,   6.806860418932321,  198.63834534209488,   235.2839100098341,  4.0689400383586865
                   9,   26.98838930007686,   23.55763005797752,   67.48513874475142,   61.37325016909002,   4.306296179916176
                   9,  23.174316263397667,  23.404977189578272,  175.86882642359646,   187.6896894423741,   4.672375315528523
                   9,   15.68221299492208,  17.426356566040468,  211.88869974965044,   224.9520803890593,   4.099204074962481
                   9,  15.159834120078145,  10.324850554354724,   97.56976550898597,   91.10417079559996,   5.033565918639707
                   9,  42.091123088780535,   46.40509762087415,  327.25250905151273,   323.4258514106489,  5.0719332960132535
                   9,  21.488130826844387,  23.112977785915284,   192.0146712155303,  203.70690485847115,   4.716147313045382
                   9,  40.180587472117246,   39.78906775760743,  186.83582402536445,  193.14550612501336,   4.072125819071368
                   9,  29.983532280996236,  25.744646581923764,  148.11889283423824,  154.94990631586086,   5.300678716029725
                   9,   19.43600581152751,   23.79661407664692,  277.56364690246795,   278.7617429921164,   4.382671627034273
                   9,   18.27127557345327,  16.304048379863953,  172.81911417366632,  183.66729290836207,   3.768510382977619
                   9,    14.2000951417632,  17.286359814421747,   245.8658880120982,  251.14093041287865,  3.3989715111079835
                   9,    20.1954738425202,   20.56525422520068,  208.31278433108983,   218.9911627762416,  3.7322413713161438
                   9,   36.36207652669755,   30.49008876500452,  108.40252380617434,  107.93292471701432,    5.87764365984441
                   9,   33.50650733048702,  28.791398715691287,  107.91467235443385,  108.42444085096726,   4.722437628451122
                   9,  55.486048094947904,  49.782732700407664,    98.8512472998772,   97.20899157309242,   5.850429068310367
                   9,  29.806803479451062,   31.16306737358309,   1.721783933386398,  354.03795415306047,   4.124421958441252
                   9,  23.088993911535784,  18.773733717918216,   99.40913107745328,   98.30521673449834,   4.333060621538717
                   9,   20.45359583620575,  18.089159596317447,   155.9636194701853,  166.26168834205967,  4.1319421780491155
                   9,   54.66883479472884,   48.19926487590504,   105.9004681666412,   106.0369832069636,   6.470447675264348
                   9,  29.428070472472648,   25.25007652739889,  126.21029632292468,   129.7403261308103,   4.479841595024641
                   9,   5.140185445150698,   8.487602108504017,    237.674908236591,  258.16246779223127,   4.086640796865628
                   9,   32.56912234927865,   30.14788516819852,     46.046512145052,   41.17187210763141,   3.505113006249044
                   9,    40.6158421173608,  36.526184995525725,  140.16895303978737,  144.15201112437433,    4.78288063305264
                   9,   28.34500062192218,   27.17502499977881,   33.51706577459177,  25.088360081470704,   4.093031046335013
                   9,   66.57693943805678,   60.56730031790617,  127.89070064479596,   129.9688264801954,   6.290731152714633
                   9,   15.08353465973194,  14.415025697854396,     31.461469896617,  15.664874396876362,   4.064096406557793
                   9,   7.548961272225883,    4.45711806875652,     78.839698249967,   67.51338167799908,  3.2963056521504686
                   9,   28.48093201301921,  31.100007959160912,   323.2820600154397,   318.4684693655054,   3.544904975652892
                   9,  27.397227208134296,   32.07882733268992,   290.0548501978103,  289.29641043690765,   4.696606343488983
                   9,  10.332926019796997,   9.570447937724326,   36.53258240593058,  13.266030999489038,   4.063386207442555
                   9,  33.050919373700275,   28.47851991589767,   77.18802968972228,   71.41236519489941,   5.439265564136037
                   9,   3.947264097652959,  3.8430746295660296,  30.893990341818505,   341.0149529765413,   3.284163734905523
                   9,  23.866723744578323,   20.99083749667166,  59.241467572915774,   48.36199099537596,    5.03877785365749
                   9,   4.941289264797404,  1.7208946382830328,   85.36824663074366,   34.98242624449956,   4.065664349399084
                   9,   20.10748974412228,   22.82885416481716,   228.2537323355645,  236.99521084425876,  4.1933995913756785
                   9,  23.723315257114532,  23.041202411012076,   180.3991034376456,  190.52595053134576,   4.071707640292366
                   9,   33.32319797061396,  36.934310382024975,  234.15637125657017,   241.0570330987757,   5.362591789986875
                   9,    18.7653624789382,  14.545558463349858,   107.9168825939946,    108.900280903034,   4.229059908302434
                   9,   28.74549400000718,   25.33959443234291,    65.9223073451472,   60.01098990984576,    4.33492936293103
                   9,  3.9091462838587256,   7.298098650897345,  0.7303208542974209,  321.34495293632096,   4.940648587187133
                   9,  28.992710460648883,  26.341916956237363,  155.43917714209235,  162.57014817339407,   4.237473878007082
                   9,   25.19360416835393,    28.8542083267726,   324.1138015894086,  318.71801051374973,   4.402435254075967
                   9,   40.06503176347496,   38.03136605106135,   43.71350775774871,   36.31803385652735,  5.0804348252435485
                   9,   31.74499141329573,  31.398691019011014,  186.22580685081644,  193.97218292205437,   4.068216586676706
                   9,  19.947404104715652,  19.976345919773035,  33.650307388379034,  22.729468588559723,  3.7234429276049252
                   9,   23.29970750157611,  27.813466952540796,   288.2260861254147,  287.64112858630807,   4.520756597870255
                   9,  26.588266184814785,   31.85365338967112,   256.7222803196043,   258.6524475886806,   5.348409627990926
                   9,   36.47986069981448,  31.887703724452727,  147.73971614923244,  153.30093322105623,    5.55034679581713
                   9,   8.233046960987188,   5.876371019206828,  146.53888114115668,  174.21752720831017,   4.071285681108805
                   9,  15.109314055532169,   13.68196048444072,  57.193567821178014,   43.24911795196136,   3.737882896499265
                   9,   49.85325952428902,   44.91449905847707,   94.37531858180893,   92.21819005616696,  5.1870680706038055
                   9,   33.28168926916591,   34.35613318104239,  18.079097004177097,  11.575520038473282,    3.77411723471238
                   9,   49.93262241854798,   56.75754483583771,   278.2052507598264,  278.72767488974165,   6.837738488686488
                   9,  17.280056378952118,  19.209119178182767,  215.10365885983876,   226.7459439418032,    4.11455493085403
                   9,  18.010384928280576,  15.273010246105269,   60.86679833252885,     53.991410975892,  3.3675633864835905
                   9,   37.86441726803396,    33.6067936542828,   75.03229777188844,   71.43383290729139,  4.7465351990194184
