Cluster,Cluster Method Theta,DB Theta,Cluster Method Phi,DB Phi,angles
                   2,   23.86865480812792,   18.54215810347868,   250.1218729859621,   251.5086112104699,  5.3497069639570425
                   2,   21.56326342157258,  21.910264014459905,   49.53149328934909,  54.972665841728016,   2.044053714404522
                   2,  20.906517973564256,  22.952411328214044,   134.6538090429829,  134.13023196360743,   2.055197094600448
                   2,   4.087476027981168,   5.797486778277015,   91.75105876106116,  104.18472112402593,  2.0082532632164805
                   2,    34.1051508369829,   31.69614414791003,   335.5258633123471,   337.0875167299495,  2.5538147023138573
                   2,   17.90701984368979,   19.78205300865384,  151.49212320232843,  149.22389602818816,    2.01275115923834
                   2,  30.313659480462604,   31.70389162277504,  22.718894901791813,   18.43574050574377,  2.6072437771672865
                   2,  31.832638844785134,   29.79381820179207,    275.897625131891,    273.600352963102,  2.3537273182469263
                   2,   46.14292055559459,  47.087558151746656,   33.94375153748237,   30.63208573931216,   2.585280412095196
                   2,   22.29246004190454,   20.02001054902968,   317.0019683752037,   317.5951692199177,  2.2824846074157605
                   2,   48.97463669947362,  44.749694186356095,   141.3352384585956,  141.14764309861673,   4.227155939974605
                   2,   43.73153128679375,  49.810056542850845,   95.54414555390692,   92.29444124069708,   6.521887802256741
                   2,  16.062155605391542,   17.94816505236417,  106.38660288490398,  108.94944987359344,  2.0290528693482117
                   2,  23.360299660878884,   25.23032518492094,  101.36946035507516,   103.5926566546498,  2.0814508207135676
                   2,  12.495939320999485,  11.751133797534534,   243.9765310710599,  234.99910997296703,  2.0246908143246607
                   2,   41.21313674338969,    43.1642146143957,  162.64485005527317,   160.9938734742248,  2.2439784329693944
                   2,   5.891230791958468,   12.21817969847146,  161.83382836153234,  147.46473361702976,   6.670939149885647
                   2,  31.161364305995384,  29.271470094744043,  197.43896633103031,   201.9291904645238,   2.944794691472566
                   2,  16.651056677588116,  18.533786441607813,  150.55844394037237,   148.2442290814251,  2.0081069610067583
                   2,   39.72939294319353,   38.61715085161946,  241.82290692621007,  238.92245173766088,   2.143069772011993
                   2,   36.66551125679628,   37.14188439791749,  225.42199854874175,  214.49400955122945,   6.572749508986067
                   2,  38.683937472387214,   32.97871826557391,  266.90706476815603,  270.23523704393995,   6.026903088181465
                   2,  21.537828760686583,  14.678838640858691,  327.90278614559577,  333.65240229597026,   7.079976182601963
                   2,    20.6299944639014,  17.525248131457257,   259.3081470877081,   240.8882886905893,   6.736310453106889
                   2,  35.180219613013264,  38.076548251594126,  337.66363116183555,   336.4639995905942,  2.9833323051823406
                   2,   34.01718437238421,   34.84707762963956,   46.32200565467051,   58.10861243107291,   6.707601346616724
                   2,    45.0695646663511,   48.01765585312099,  287.32358518326475,   289.2996742510603,  3.2782745927998524
                   2,   19.04501332675295,  23.981356069102763,   85.48336620950934,   81.33761537877501,   5.162258012861497
                   2,  22.949292181734275,   27.92051548185207,  43.542317392122605,   47.51519296199115,   5.253330447973929
                   2,   39.93567967311056,   37.18774146006786,   327.3506758585767,   328.2358636223575,  2.8027302705095862
                   2,   38.96510499016066,  41.087954047129095,  153.01458476013906,   151.7282037874288,   2.278273060128094
                   2,    34.3609806628859,  35.533212727877086,   184.8474809473808,   182.0309055931025,  1.9940299238066193
                   2,  26.292121164356725,  27.474789554740948,   72.93477547513493,   76.66198808729179,  2.0584143859078914
                   2,   47.46304052991993,   46.31178473469034,   299.4078963579899,   292.5672679247156,   5.123081036599221
                   2,  13.272429998074095,   10.90264570700899,   297.8953009702813,  318.80530715443666,   4.940269636115639
                   2,  17.548184529673847,  19.518007407538644,   142.7206912561693,  141.29353461300877,  2.0212389838051736
                   2,   61.89398759688326,   57.96536109260445,  176.97878376056156,  171.59165399406092,   6.094916121573168
                   2,  30.376445355304988,  23.307304363683727,   335.0531302333184,  340.72413584076946,   7.511290129606794
                   2,   32.25638163311681,   36.51780881428089,   72.99477588112599,   82.92329702685518,   7.031521317565256
                   2,  22.003854646196697,     24.000035707242,  112.03807864928731,   113.4919387212878,   2.075307522429263
                   2,   7.629463727589612,  7.8408829005420495,  39.584447872758986,   54.62849434219238,  2.0299910920056337
                   2,  23.309923731152487,   28.47247959142304,  215.20317239883585,    212.391770090456,   5.305169273552512
                   2,  35.211998616120205,   35.19503584123692,   42.97639092579279,     46.581533452622,  2.0781417432336795
                   2,   4.707064804624944,   6.274959566972671,  174.64033264519833,  161.56052238644116,  1.9965902610833646
                   2,   20.09852434483445,  22.782127749861345,   312.7590092904036,  313.79812885044817,   2.710250211378896
                   2,   46.54763797142943,  45.135800641973866,   18.51181658711669,  21.227000615130017,   2.405536350234437
                   2,  36.154903254376165,   43.46216485022779,  102.11628009269744,  107.29804099960512,   8.019847044505385
                   2,   25.71846427118864,   23.37759240882393,   306.1597979284164,    305.702846171528,   2.348540882193079
                   2,  22.926899588036868,   20.74146418883386,  329.73610209144937,   331.5495331007754,  2.2868970096052017
                   2,   55.38073980317324,  58.323768166737246,   101.5415261380792,  102.62608263672593,  3.0798647908851944
                   2,   7.199243197798249,   9.512472517436136,   354.2482050424777,  345.78539086710504,   2.613824198079248
                   2,  34.056640755676256,   35.85123831189204,  163.52940697799687,    161.570086711033,    2.11656193661073
                   2,   24.74443128323369,  24.003263627379415,   96.20280673660068,  108.11933389503606,   4.965550638415015
                   2,   8.118370089128055,   6.063130700483866,  304.46504495028233,  302.48774900438514,   2.069379917141836
                   2,  10.747284275536463,   12.74941489882404,  128.10315082737102,  128.31066894694715,  2.0025732459271213
                   2,  18.407784509069536,   20.37324108172341,  112.21269750941536,  113.90744382918008,  2.0442130684964193
                   2,   25.31882973178927,  19.870920938068117,   278.6229470524391,  266.96850251939304,   7.028163342279975
                   2,  25.440822793655705,  27.501218618878333,  114.55840038834528,  115.63943440826702,  2.1159140174849353
                   2,  23.176900181551574,  20.887853964058923,     307.16809201497,   306.7697531951222,  2.2939058744650307
                   2,   32.75332001001814,  30.233818633156798,  304.12633238078735,   303.6047770898591,  2.5341694406833257
                   2,  27.635516458628835,  29.756306979774468,  135.56445149548372,  135.06443472385723,  2.1343200704184238
                   2,  21.131034875105023,  20.700633342326263,   29.42837933836526,   35.13803085993123,  2.0824477685733638
                   2,  25.752447793321423,  25.452330996698056,   34.21286784600857,   38.98765287877134,   2.084495280872803
                   2,  30.672408077655327,   32.86101313862683,  121.57961270191709,  122.02755913900074,    2.20126020298153
                   2,     58.222062813982,   53.02953359678653,  146.30898113294506,   146.4229256111871,   5.193379418243716
                   2,   40.44782574215306,   37.63010253036619,   321.9525585785347,   322.5196340578327,   2.840245079871148
                   2,   40.14677371099397,   43.33965299988833,   329.3248088504533,  328.76828440593613,  3.2142807566849085
                   2,   34.80351531710988,   36.74622234037664,  270.51099871290694,   273.9766284326504,  2.8063058396689393
                   2,   85.30167163552304,   54.42260429218094,  169.35914670063144,   177.1608069270874,  31.706716713792126
                   2,  20.999739618011137,  22.491754115565318,   172.1044957801843,  168.54250258398807,   1.991285581644928
                   2,   37.18009301150895,  34.472705716503555,   313.5177950926113,   313.6161284004056,  2.7079982777786302
                   2,  30.327230981668748,  31.995055115046966,   122.8666482660455,  131.86555949190037,   4.941408464971191
                   2,   36.68267999480671,   38.67995125891503,    156.630130371615,  155.10608888408314,  2.2037258953379606
                   2,   11.46383619253954,  12.653802285689444,  185.59703563230772,  178.00760910935983,   1.980013568178234
                   2,   4.337227198134439,  6.9459029218927135,    314.500853072538,  317.42438144484305,  2.6236172767302306
                   2,    66.0888157810804,    60.7131136578536,  109.90855031231014,  108.20953945610584,   5.585974539015736
                   2,  16.973503061411055,  15.232965247850927,  347.39071290514613,   351.9982537037429,   2.158070719688281
                   2,   48.83017152184298,  47.744104300046736,   163.5171816431088,   156.8929624324726,   5.061332883201208
                   2,  16.850411961210174,  17.907735935564787,   69.25763746268218,   75.05232204626479,   2.026989259177406
                   2,   33.24963139795908,   35.40016873664889,  109.99975009206752,  111.11955690550732,   2.241243733938945
                   2,   24.37966372155932,   23.61465398254536,   22.06987355435597,  26.941057488302327,  2.1229597890353804
                   2,  14.555389188895909,  13.332368497475615,    85.8117217186407,   105.9583836194794,   4.979207220016609
                   2,  12.805924290995364,  11.301144768103624,  353.40418811934524,  0.4566018826562728,   2.102936429648722
                   2,   25.45205335734687,   27.55992609416304,   123.1337920544757,   123.5571914307036,   2.116312931388796
                   2,  33.146862066379505,  30.602350395651328,   306.1931344578125,   305.8153279646638,   2.552309656453814
                   2,  11.450443093626784,   15.94171364192738,   96.24920040131748,   87.02411632557522,    4.98066470524785
                   2,  12.260375643552427,  10.279710339674102,   291.8397269326909,   288.2285655987999,  2.1017020932040147
                   2,   33.14185448015167,   30.64467557632031,   299.9857853759719,  299.19425151617907,   2.531905944423568
                   2,  28.916247242841987,  25.891924859329343,  128.33883897163616,  126.75097530899632,  3.1111268614041716
                   2,   9.469116131170404,  10.858408931688826,    338.439030634538,   5.294229923056678,   4.887714155204123
                   2,  11.853368169192937,  13.314518139544184,  174.48948504823937,   168.3282518020115,  1.9822279430196257
                   2,  11.100625651673427,  10.775392947794051,  232.69476438227045,  222.23988221483964,   2.007433327753261
                   2,  29.319382969480515,  30.219670296278963,   64.57484421216579,    68.3017976460661,  2.0574648662857875
                   2,  24.685336971929424,   22.58293823300684,  188.31097537375237,  193.28153008235148,  2.8950479007447423
                   2,   41.58384408749975,   44.03123741802731,  135.90174970985242,  135.49522629836758,  2.4629240233530956
                   2,    55.6316786526118,   49.00831299140814,   339.8310310132113,  335.61121695062207,    7.41526256411515
                   2,  21.600193140823038,   20.91747229216874,   23.05840143202437,   28.54786340616434,   2.103356225209209
                   2,  18.715840525210524,   22.55010662632616,   246.0617462497132,   236.6455052552348,   5.059520386616378
                   2,   64.42081514947587,    57.9238219718483,  202.24137451489065,  244.20520356897072,  37.099650784816816
                   2,   61.02965226885513,    52.3715432616393,  222.19936604706027,  219.89788091092603,   8.868303467257658
                   2,  30.269381366358648,   34.25785685775262,   18.86968983270203,    25.2463082479134,   5.238919816583457
                   2,  21.764109856318264,  24.133040518846773,   351.5642913262367,  348.39159271834427,  2.6716902618358693
                   2,    8.12771346357949,  10.123748541567496,  132.15930066294715,  131.63483474014356,  1.9977469837978852
                   2,   34.55376486563121,   40.47979191507626,    76.2260079625109,    74.8419691754678,   5.985344355502789
                   2,   20.57427635466516,  18.328127740407844,  311.12292272335907,  311.12432196141594,  2.2461486624319473
                   2,   45.99757440970905,   47.80304845496526,   82.15961549854336,   84.20473516512395,   2.342825727742064
                   2,   36.79921994851504,  34.137260917712624,   304.7910547389378,  304.35265354466446,   2.674071040837482
                   2,  17.199974044811828,   18.26196785244969,   69.44220783071205,   75.11853315177058,  2.0276757632730606
                   2,  33.204255798495794,   30.95309675450055,   283.7218974648711,   281.9330052673803,  2.4432064767304382
                   2,  1.3869788217244314,   5.652146079757925,    129.191677115396,   77.97063165901369,   4.903749229715115
                   2,   22.48653509075449,  20.379846153472563,   307.0630225016165,   319.4252145603163,   4.972832551917492
                   2,   6.579987037930724,   4.702995055219429,   290.0722383406232,  281.57064130207584,   2.049647189373864
                   2,   56.86696046205508,   56.34501118911788,  157.83938444374215,  151.87307995000603,   5.007852355942072
                   2,  40.386246079854736,   41.19017560339171,  195.64378257099065,   192.9141473563124,  1.9558648952487385
                   2,  29.237288887702626,   29.92176563815217,  112.28088122966798,  122.14917109711698,   4.914341695194436
                   2,  12.233177901459396,   14.81256673674991,   334.3809828411072,  332.16683315531776,  2.6303761872660076
                   2,  25.233283928972263,  25.209185934966985,  218.79567846244385,  214.17345990718252,  1.9693049447789222
                   2,  42.911904325075135,   40.22037474453144,   288.3211260486136,   287.0981211830702,   2.811080992153627
                   2,   33.29398565864609,  34.481255192452416,   71.72277558832671,   74.81546172698854,   2.093267722318317
                   2,  12.795360934014605,  12.314697348010272,  217.71300849048797,   229.8697023489277,  2.6808336784004867
                   2,  3.4241909139984403,   5.409399573710054,  139.03846920979493,  135.60505102855478,  2.0018548842018222
                   2,   45.65011968489397,  47.845537600081926,    94.0466878609336,   95.62626652069792,  2.4784730406148805
                   2,   40.45293177041846,   38.67024776735714,  205.16308815902343,   209.0063337894005,  3.0274908476017917
                   2,  21.628741365408853,   18.06250366247971,   62.31325850895399,   73.43980372658503,   5.180354890423609
                   2,  41.264270870503466,   43.45431945688695,   271.7499999650761,   264.8591701794513,   5.130928122368817
                   2,  42.503528959742425,   39.94316474803348,   344.1658530041658,  345.86585467477204,  2.7945387693868904
                   2,   16.39278172984805,  13.767210577007267,  123.23271530009669,  119.47212467732724,  2.8006157936779146
                   2,   9.310433754107246,   9.852656991873626,   50.74604549752754,   62.49694082822424,  2.0257591150141394
                   2,   20.50417385614179,  22.305057178510783,   157.1075797339816,  154.61293034909608,  2.0175588205782686
                   2,    8.63670687781043,   10.52267734468252,   107.8560253324014,  111.96046244612104,   2.004689618833737
                   2,   38.74337434184798,   39.43840049120402,  198.27308530611813,   195.3926611527916,  1.9445340451445705
                   2,   25.37620920954973,   26.48175918976708,   70.71161923327753,   74.66553699061302,  2.0515918301598055
                   2,   53.78320120970709,  51.482142532330975,   258.5602705584631,   256.5926055733752,  2.7819815281333407
                   2,  35.136664378901685,  28.517272283959453,  347.07294082115243,  354.42573641285736,   7.660924119095618
                   2,   26.79914086698935,  25.870374648748182,   94.87303565477112,  105.91327053759078,   4.978220961505813
                   2,  17.152207008091892,  14.332814978130695,  194.62672709553155,  179.20898443790924,   5.021270305650239
                   2,   19.95172600339207,   20.30667853859143,  237.71724080494707,   245.4012015572245,   2.666232288288795
                   2,   12.13816192902314,  13.699860238092612,   169.7748420111674,  164.28928184828905,  1.9840695454226616
                   2,  24.947085854541903,  22.711177724794013,   329.3928946624648,   331.0178839118731,  2.3301016814502282
                   2,   47.11362334616754,   44.19510493522154,   339.0512128898553,   340.3753803514555,  3.0681776275364934
                   2,  21.412155305022956,   19.27104543378718,  293.51948726774714,   291.6973723301025,   2.232587751282017
                   2,   59.89658380613207,   52.13207116379591,  212.15172976439368,   208.8705962481129,   8.225698462321912
                   2,    27.7958147668028,   28.09841672092994,   49.34367935298421,  53.678125310194304,  2.0533795559578083
                   2,  11.697000938140745,    8.94904943865606,  144.82009291443612,  145.39779822986884,   2.749866651695979
                   2,   71.37219627938748,   45.44119267907878,    278.988314782977,   262.8183860151332,  29.236605137549518
                   2,  12.174225331360866,  14.356554714923384,  125.07660559237522,  144.51855233283192,   4.934896961111286
                   2,  28.551072684070053,  22.986983366579896,  245.67636568304607,  245.86298248708383,   5.564674320004305
                   2,   8.350384796022833,   9.865837246937962,  111.31452850447864,  141.45854174177535,   4.940176790946012
                   2,   7.684732809827413,   7.025598568670206,  15.217852880274211,    30.4098248707402,  2.0463910363148807
                   2,   26.78301114625466,  24.860691346741124,   348.5606939859059,  351.50186872834007,  2.3095699906380207
                   2,  11.666414714545304,   11.79284685519218,   165.1558819234962,  140.76865439456526,  4.9234957939187005
                   2,   18.61411191947044,  13.337788556347562,   20.07888965070304,   20.59265150773393,   5.278167454311409
                   2,   22.30977515542468,  19.212019038727377,   194.8579117754626,  183.37526430217704,  5.1016100652201475
                   2,  30.658778277864045,   30.04349128843791,  163.98848829895883,  154.21328718867878,    4.97290577094293
                   2,   9.354532553149246,   9.917305028653503,   51.39076452321736,   63.03891025253514,    2.02541642446049
                   2,   64.51306779566175,   56.48631022210335,   283.4095130845087,   286.9807367008957,   8.605703697767053
                   2,   20.34934369630694,    20.0098091890922,   298.9270558990555,   284.4413335370367,   4.996701820231924
                   2,  13.331511394003265,  12.000591806382626,   359.7799080486592,   7.197510268974504,  2.0990416559011873
                   2,  35.513636300021425,  33.782072259407485,   89.45687804188375,     97.871890721717,  5.0839273578158775
                   2,  14.031640927489123,  12.897678995269487,   6.475673208474874,  14.048625948969049,  2.0941612942878205
                   2,  20.454680748455505,   20.64622798164118,  234.52610114915825,  242.12282426347824,  2.6718280786469393
                   2,   25.36100053770069,   25.99794361252171,  57.615348978900286,    62.0991755290196,  2.0442247168714642
                   2,  37.524592006418494,   29.56303358787624,   303.6738395549767,   300.9313841487373,   8.102692356629749
                   2,  34.499402142213995,   31.89058566458341,   312.3698456275805,  312.40737849586264,  2.6088972930823155
                   2,  16.098052532261285,   14.78667386224678,   85.92575146800617,  104.07434061784402,   4.984984757245367
                   2,   14.42313555752786,  15.833343238185533,   81.63590989680863,   87.19068795053238,   2.020962349740691
                   2,   15.78809255681697,   14.93262728997042,  245.57308560384465,   238.5958579665404,  2.0349752644414587
                   2,  12.560928045506603,  12.808373944313214,  44.147411263719526,   53.35944410334807,  2.0357495385742665
                   2,  17.537049507938555,   16.75431916941856,   242.6378264066795,   236.2731104129086,   2.031799375275946
                   2,     54.395011363168,   54.81309959249907,  205.12757062169388,   202.8315174127933,  1.9177469720414606
                   2,  13.939995160790073,   8.546474218269916,   286.6774192625069,   264.9831265133519,   6.765429741132658
                   2,  11.093928922865144,  17.879827968886545,  134.92139966085313,   134.8389180814071,    6.78592872889077
                   2,   6.278432370064962,   6.448757300026678,   223.2372929127012,   205.1438584592373,  2.0042814485101523
                   2,  21.067348127494466,   20.93525372581117,  101.53033538983478,  115.34237287318004,  4.9413792745826415
                   2,    14.1431633437699,  16.128219620664236,   138.4494690007177,  137.28383335273966,   2.008155318226015
                   2,   8.435845979060073,   6.374161694095515,   316.4550464779972,  318.34899264025614,   2.075806183799924
                   2,  27.655303752404635,  32.321915964854874,   100.4162199656295,   95.10617874203582,   5.364586538522727
                   2,   12.77965781837202,  12.112780693981886,  245.33464692834556,   214.3478184501028,   6.632213244265269
                   2,  12.424665988782984,  10.801476465735018,   348.6276919662619,   355.3032721451215,   2.104733128741271
                   2,  26.782997953803772,   28.40372371693095,  167.66207138149625,   165.0286409727858,   2.028112143090462
                   2,  14.993436154340158,  16.912343934492984,  109.68264641869251,   112.0222625793504,   2.023410966856812
                   2,  17.915384808803008,   19.91769270263792,   138.6169649315337,  137.62861899953904,  2.0277133261220652
                   2,  24.546648629640448,  22.944692736960985,  265.14057464347127,  261.51487596625617,   2.166780767184498
                   2,   33.57027275036755,   29.17255937301077,  284.31597873874654,   290.5903145967795,   5.472973156711641
                   2,   10.34212177882812,  10.799197965755244,  210.47154882368704,   199.9048571137008,  1.9885793863495123
                   2,  18.595779952831293,  17.437069975513353,    8.40152567911525,  14.171683227561577,   2.126491228515312
                   2,   33.56018371889629,   31.59531127874243,  353.77222154250376,  356.40743470895654,    2.42324992949574
                   2,   31.42282485889041,   29.40921929481872,   349.7924600453267,   352.3771642020339,   2.401049546395255
                   2,  18.370047142664443,  18.236238482773697,   36.14916235526803,   42.69377953630928,  2.0586341541041953
                   2,  16.858558307406952,   16.79263095356172,   37.40423599940719,      44.49641085163,   2.052751165105744
                   2,   19.58632896971591,  20.979684107057285,   80.85311945484442,   85.14477247616419,  2.0374923578258706
                   2,   20.98887397368961,  20.020199305485008,   246.6455839246937,   241.4667839934272,   2.055563313132424
                   2,   36.78966269048843,   36.76937684044647,  216.12562243137955,   212.8745922891297,   1.946451261527455
                   2,   8.770880690272685,   8.543609672278725,   65.14416886507009,   47.66218428507688,   2.631086398081148
                   2,    47.3103682007825,   44.43783346728461,  341.51074831920545,  342.94346200048926,  3.0509386948954433
                   2,   24.09546814737945,  23.877132472453773,   57.53777694126813,   51.14390593079416,  2.6072316783444354
                   2,   7.200443703923471,  11.944760099021629,   86.24967116236229,   77.76924843707765,    4.93690301916256
                   2,   9.205356202493055,  11.015376083411644,   156.2351496077139,  151.49828206002323,  1.9904161053046243
                   2,  15.330473767306811,   16.23409365242841,  194.18155721869263,  187.73277783821464,  1.9716565359040987
                   2,  0.1312110717036383,   2.730140577529088,  277.36781312575044,  320.45235001284607,   2.635834110573968
                   2,   28.89202654257416,  30.470354060161032,  169.97033521421588,   167.3803650343534,   2.033373660839199
                   2,   18.70516272094637,  20.561290590953902,  153.08226431782367,  150.74883525150955,  2.0145750841725247
                   2,  25.038127682687797,  26.813264291239964,   95.29863354676895,   97.82121439649542,   2.089491535244718
                   2,   36.07210596318786,   28.37588776517065,   300.2375538160178,   296.5861226963503,   7.935557877250185
                   2,   39.14624607531235,   43.94665432943602,  24.416151946570057,  29.116330351619148,   5.721094640122825
                   2,   49.01411860502148,  50.176329334554254,   66.24354877597709,   68.67828210938139,   2.188035592772696
                   2,  34.470241223064285,    35.9056989633195,   78.43106430128225,   81.16501251133977,   2.131057820190098
                   2,   18.55480653577362,  18.968399184456672,  208.27235892517425,   202.2865736121669,  1.9682625190928635
                   2,     9.3861767786696,   7.391733783886973,   295.6721510766205,  291.68543316384176,   2.076347643801265
                   2,   28.62352877124126,   28.31458871334113,   34.81984343087091,   39.16032188028931,  2.0915688346416315
                   2,   30.35349830377197,   32.46081449118848,   111.2801070114304,  112.41183176547362,    2.18820372596862
                   2,   39.84751660165576,   42.40692459164648,   356.9563187756696,   354.7277196744545,   2.949116993955386
                   2,   40.07379410010845,   36.85759521610138,  320.33228186914454,   313.1539511226827,   5.498754177945038
                   2,   26.61264145992985,  24.566789042914618,   96.42094292347822,   91.83147967219922,   2.847355588161249
                   2,   5.832579803957223,   4.835840805292488,   257.9272054650179,   238.7857167258946,  2.0257519680604266
                   2,  14.974095028172252,   13.79460113361681,   255.9842871705277,  249.19175957601252,  2.0568991818998437
                   2,  17.608617803144117,  15.495325997287436,  296.64755095703043,   294.8047845682289,  2.1772662192559507
                   2,  17.341317759627586,   18.41609361766165,   69.86768395499352,   75.47378530290925,  2.0279454914809385
                   2,   22.78333910805953,  22.830550187917904,   42.07403792146178,   47.38153440493977,   2.057246303885944
                   2,  17.412463243220884,  22.090878129489024,  172.14379044581833,  178.06521338734777,   5.082800930525878
                   2,   39.37563023306192,   41.34620944306667,  352.91976127458105,   359.9744809725908,   4.972899142470617
                   2,  14.507509192372506,  12.767146879483292,   345.4204416004303,  350.64890008870174,   2.131067316919322
                   2,   8.208590513422866,   9.403754712149755,   187.3248259135835,  176.91512250881317,   1.987393824572099
                   2,   22.33121331442155,    22.8508700204298,   54.21785218302481,   59.35729453719102,   2.040899890252384
                   2,   21.72717177525847,   22.91789752569169,   183.4205461371739,   179.2756874544694,  1.9732329540728193
                   2,   27.60730745972367,   26.91923389223857,    25.3097573070323,   29.70722763909897,  2.1281561396746986
