8,12.007092237381524,8.787220526953499,84.4642264665349,102.28954829631643
8,21.135481448176733,25.94527458167053,215.10660827543495,217.35327575143847
8,12.16303852965767,16.36019330732199,191.61001129894476,200.4281567962353
8,21.23419462575246,54.07280980062276,160.88294268958856,298.2938239924814
8,18.877153432935472,18.69669544602985,327.1697354663097,313.2282856530161
8,28.80759716159565,24.22118518432824,26.501133763763775,22.534119532933175
8,33.816141980424106,34.25749271046371,317.4796450467896,309.48818121774593
8,21.93688400569789,23.016131794460392,310.9051450766417,299.4435351087909
8,48.99506683936657,43.53257707837369,78.09821145789647,81.38740165634161
8,9.591637035940796,8.13257063216419,349.98741485692443,322.08350684178464
8,21.331910752795377,22.71090741657822,307.1216841483322,295.62847812357353
8,16.99525986845648,19.36401329005286,161.35538797643235,173.82477432640647
8,4.991263322527512,8.341158747468835,285.1719925545449,258.14073246259665
8,45.48610708288569,41.25944436702372,3.8223138267096917,359.09877928270066
8,11.63130141150976,7.566437883319525,26.820264816349205,14.5536080529545
8,12.768118918953997,8.67081599293375,68.69104800748153,79.42356823421309
8,14.85367060741403,10.820001494049668,71.7236945777495,81.46874379014154
8,18.997264273887357,22.88835864325758,187.89864510905676,195.29662627490953
8,31.442676289339335,36.128764414043154,195.60833278570254,199.65274386104122
8,26.52721159242514,31.736332286276127,214.10928205133774,215.64109463139854
8,7.8778936845978995,4.89550267860629,13.18890392777497,341.73578918161405
8,14.005547938669588,10.460550299913661,80.6999049883887,94.25174082404317
8,41.57672496084617,40.72142252675715,125.81373127955214,132.55299944883868
8,34.32826356617971,33.98512148087276,325.66040108220915,317.6895236115643
8,31.95711216823939,34.93750899008485,167.6585681776297,174.46225653767135
8,27.52441391666181,27.27620765876288,325.6783289594799,315.95830021888844
8,11.571197660932109,13.594456203644292,154.19648761183004,172.83095731459954
8,10.960225127697456,14.94217536292517,263.5344310023199,253.31651280822683
8,18.809488803448495,16.320708273632032,99.63116801304322,112.26649110386174
